player_id,player_name,image_url
1631097,Bennedict Mathurin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631097.png
1630167,Obi Toppin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png
1629614,Andrew Nembhard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629614.png
1628418,Thomas Bryant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png
1641716,Jarace Walker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641716.png
1642402,Enrique Freeman,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642402.png
204456,T.J. McConnell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png
1642484,RayJ Dennis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642484.png
1642277,Johnny Furphy,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642277.png
1630164,James Wiseman,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630164.png
201949,James Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png
1630543,Isaiah Jackson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630543.png
1630174,Aaron Nesmith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png
1641767,Ben Sheppard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641767.png
1631245,Quenton Jackson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631245.png
1626167,Myles Turner,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png
1627783,Pascal Siakam,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627783.png
201935,James Harden,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png
202695,Kawhi Leonard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202695.png
1628964,Mo Bamba,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628964.png
1630538,Bones Hyland,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630538.png
1629599,Amir Coffey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629599.png
1627739,Kris Dunn,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627739.png
1642280,Trentyn Flowers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642280.png
1641757,Jordan Miller,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641757.png
1642353,Cam Christie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642353.png
1629611,Terance Mann,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629611.png
200782,P.J. Tucker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png
1641738,Kobe Brown,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641738.png
1630539,Kai Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630539.png
1626181,Norman Powell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626181.png
201587,Nicolas Batum,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png
1627826,Ivica Zubac,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627826.png
1627884,Derrick Jones Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627884.png
1629645,Kevin Porter Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629645.png
1641720,Jalen Hood-Schifino,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641720.png
1629020,Jarred Vanderbilt,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png
203076,Anthony Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
1642261,Dalton Knecht,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642261.png
